step,sim_time_s,motion_frame,reference_joint_pos,actual_joint_pos,policy_action,anchor_position_error,anchor_rotation_error,body_position_error,body_rotation_error,total_reward,total_reward_rate,terminated,truncated,done,reward/motion_global_root_pos,reward/motion_global_root_ori,reward/motion_body_pos,reward/motion_body_ori,reward/motion_body_lin_vel,reward/motion_body_ang_vel,reward/action_rate_l2,reward/joint_limit,reward/self_collisions
254,5.08,254,"[-0.35402265191078186,-0.07608525454998016,-0.02596224471926689,0.41140875220298767,-0.22801074385643005,0.056116800755262375,-0.3068062961101532,0.07129719108343124,-0.0449640117585659,0.22391542792320251,0.02427980676293373,-0.19799837470054626,-0.05764521658420563,-0.019822025671601295,-0.07510504126548767,0.12001614272594452,0.22818322479724884,0.009597535245120525,0.534185528755188,-0.015824954956769943,0.002587998518720269,-0.002136454451829195,0.25793418288230896,-0.28057393431663513,-0.019522568210959435,0.5669843554496765,0.0022598672658205032,-0.005511526018381119,0.006924582179635763]","[-0.45506685972213745,-0.030180197209119797,-0.10595561563968658,0.33935514092445374,-0.07893615961074829,-0.03199101984500885,-0.3493492901325226,0.0503610223531723,0.03031511977314949,0.2746265232563019,-0.14157633483409882,-0.02794814109802246,-0.04823844134807587,-0.01691119745373726,-0.09350396692752838,0.19179667532444,0.21908201277256012,-0.09238117188215256,0.5961614847183228,-0.06817716360092163,-0.17690207064151764,0.09275136142969131,0.2850784957408905,-0.30982643365859985,-0.08894036710262299,0.6107593178749084,0.011174522340297699,-0.12767373025417328,0.11227672547101974]","[0.0741657167673111,0.06677272170782089,-0.2033625990152359,-1.4821900129318237,0.9637476205825806,-0.1413501650094986,-0.08890687674283981,-0.24209856986999512,0.07687103003263474,-0.9704647064208984,1.3807954788208008,-0.233490988612175,-0.08375822007656097,0.2714840769767761,-0.46510574221611023,-0.08093120902776718,0.24811770021915436,-0.15418961644172668,-0.22948981821537018,-0.13958047330379486,-2.520966053009033,1.240024209022522,0.3589891493320465,-0.3870123028755188,-0.2506255507469177,-0.09045606851577759,0.05254866182804108,-1.5441640615463257,1.6940414905548096]",0.015690039843320847,0.03048262745141983,0.02713754214346409,0.09168326109647751,0.0948781743645668,4.74390871822834,0,0,0,0.4985584318637848,0.49719488620758057,0.9878023266792297,0.9354618191719055,0.9160500764846802,0.9431772828102112,-0.03433607891201973,-0.0,-0.0
255,5.1000000000000005,255,"[-0.3400934040546417,-0.07448220998048782,-0.03235426917672157,0.3599226474761963,-0.2236519157886505,0.05700352042913437,-0.2976215183734894,0.06927202641963959,-0.0504736453294754,0.2267482578754425,0.017378443852066994,-0.19378255307674408,-0.05393658205866814,-0.020840879529714584,-0.09355942159891129,0.12972129881381989,0.22860482335090637,0.007991548627614975,0.5369682312011719,-0.013756194151937962,0.003861582139506936,-0.0031203560065478086,0.25559282302856445,-0.27858325839042664,-0.019496312364935875,0.5677507519721985,0.0032137723173946142,-0.0019205405842512846,0.006768874358385801]","[-0.4393235146999359,-0.028230363503098488,-0.09988647699356079,0.3021351099014282,-0.0897483378648758,-0.00748770497739315,-0.3534252643585205,0.04732127487659454,0.024842070415616035,0.2985687851905823,-0.16292166709899902,-0.023048967123031616,-0.048917967826128006,-0.019181014969944954,-0.12612424790859222,0.20015887916088104,0.22192756831645966,-0.09344272315502167,0.5927987098693848,-0.06782631576061249,-0.17834585905075073,0.09169933944940567,0.2836869955062866,-0.3009418547153473,-0.08780372887849808,0.6179542541503906,0.012262902222573757,-0.11897672712802887,0.11395308375358582]","[0.2387053221464157,0.22111821174621582,-0.2444021999835968,-1.6578975915908813,1.2119308710098267,-0.17029300332069397,-0.26435422897338867,0.011720236390829086,-0.06776797771453857,-0.8796054720878601,1.0142929553985596,-0.16820462048053741,-0.0809798464179039,0.4341786801815033,-0.48052456974983215,-0.06717050075531006,0.2082359343767166,-0.16140323877334595,-0.25435078144073486,-0.13216957449913025,-2.6420161724090576,1.21540105342865,0.34784969687461853,-0.471856951713562,-0.2568390369415283,-0.12589292228221893,0.04972288757562637,-1.4085816144943237,1.7277138233184814]",0.014746244996786118,0.038732606917619705,0.026501072570681572,0.08928214758634567,0.09522435069084167,4.761217534542084,0,0,0,0.49870529770851135,0.496314138174057,0.9882612824440002,0.9389060735702515,0.9375835657119751,0.949594259262085,-0.04814746975898743,-0.0,-0.0
256,5.12,256,"[-0.32722949981689453,-0.07222568243741989,-0.03908491134643555,0.31264805793762207,-0.22002117335796356,0.05784827843308449,-0.2895708680152893,0.06786386668682098,-0.0559704452753067,0.2304442822933197,0.008129756897687912,-0.189081072807312,-0.050824716687202454,-0.020550182089209557,-0.11082611232995987,0.1383625566959381,0.22845710813999176,0.0063671874813735485,0.5398939847946167,-0.01191906351596117,0.005032148212194443,-0.004006306175142527,0.25287559628486633,-0.2766398787498474,-0.019491558894515038,0.5685293674468994,0.004029069095849991,0.0012858317932114005,0.006575222127139568]","[-0.42814019322395325,-0.04266812279820442,-0.09840228408575058,0.27567437291145325,-0.08276912569999695,0.008071365766227245,-0.360929936170578,0.028958773240447044,0.005231807939708233,0.31811514496803284,-0.16515406966209412,-0.02498830482363701,-0.05608675256371498,-0.03555997461080551,-0.1591578722000122,0.2054748684167862,0.22900167107582092,-0.0926896259188652,0.5924046635627747,-0.07070140540599823,-0.18171413242816925,0.09081032127141953,0.2807116210460663,-0.28611886501312256,-0.07996441423892975,0.6203538775444031,0.01416043285280466,-0.10836971551179886,0.114283986389637]","[0.2712301015853882,0.25802215933799744,-0.2755616009235382,-1.4239815473556519,1.3704067468643188,-0.1922720968723297,-0.2891745865345001,0.023723404854536057,-0.17713011801242828,-0.8811936378479004,0.6848609447479248,-0.1437450796365738,-0.10118325054645538,0.6514979600906372,-0.5356224775314331,0.01641436666250229,0.15528565645217896,-0.19971971213817596,-0.2253286987543106,-0.16201429069042206,-2.757909059524536,1.1779448986053467,0.3067372441291809,-0.604711651802063,-0.27075502276420593,-0.1703292578458786,0.06310473382472992,-1.3192554712295532,1.6302372217178345]",0.01291701477020979,0.04957376793026924,0.024134134873747826,0.08520298451185226,0.09505582600831985,4.752791300415993,0,0,0,0.49901291728019714,0.49357056617736816,0.9904485940933228,0.9461232423782349,0.933513879776001,0.9224442839622498,-0.03232172876596451,-0.0,-0.0
257,5.14,257,"[-0.31442591547966003,-0.06940685212612152,-0.04498296231031418,0.2664293348789215,-0.21579664945602417,0.05865137651562691,-0.2824954092502594,0.06664297729730606,-0.06127616763114929,0.2341439425945282,-0.002714336384087801,-0.18312235176563263,-0.047693949192762375,-0.019666651263833046,-0.12684762477874756,0.14618238806724548,0.22800993919372559,0.004702846519649029,0.5428202152252197,-0.010159029625356197,0.006066277623176575,-0.0048554567620158195,0.2497536987066269,-0.2746073603630066,-0.019485093653202057,0.5695675611495972,0.004691930487751961,0.004420880693942308,0.00625102873891592]","[-0.41747137904167175,-0.054445408284664154,-0.10099539905786514,0.2513784170150757,-0.06741742789745331,0.016554493457078934,-0.36180439591407776,0.013165428303182125,-0.017902109771966934,0.3255942463874817,-0.17277958989143372,-0.028282901272177696,-0.06359211355447769,-0.044663701206445694,-0.18709740042686462,0.20984070003032684,0.23213157057762146,-0.09202256798744202,0.5921304821968079,-0.07467987388372421,-0.18746358156204224,0.08989909291267395,0.278221994638443,-0.2767360806465149,-0.07008965313434601,0.615117073059082,0.01948557421565056,-0.1004929393529892,0.11487118154764175]","[0.2438785880804062,0.22788266837596893,-0.26658543944358826,-1.405956745147705,1.4490392208099365,-0.16587109863758087,-0.2299802005290985,-0.03757800534367561,-0.1524386703968048,-1.0133366584777832,0.5077205896377563,-0.1500258892774582,-0.07363656163215637,0.716184139251709,-0.5323073863983154,0.10631288588047028,0.13792651891708374,-0.1968473494052887,-0.19189122319221497,-0.17340123653411865,-2.880894899368286,1.1665573120117188,0.2788315713405609,-0.6008713245391846,-0.26371243596076965,-0.1496782898902893,0.09928279370069504,-1.2255667448043823,1.6301764249801636]",0.011547466740012169,0.05711325258016586,0.02188248746097088,0.08457892388105392,0.09607969969511032,4.803984984755516,0,0,0,0.49924346804618835,0.4909464120864868,0.9923893809318542,0.9500652551651001,0.9488890171051025,0.9331413507461548,-0.010689781047403812,-0.0,-0.0
258,5.16,258,"[-0.30291590094566345,-0.06631354242563248,-0.05045870691537857,0.22470802068710327,-0.21216167509555817,0.059364378452301025,-0.2764987349510193,0.06556007266044617,-0.06649035215377808,0.23756000399589539,-0.01462363451719284,-0.1765291392803192,-0.04475118964910507,-0.01810215413570404,-0.14168578386306763,0.15312859416007996,0.22716735303401947,0.0030426166485995054,0.5456746220588684,-0.00861030537635088,0.007004506886005402,-0.005624709185212851,0.24646998941898346,-0.27257993817329407,-0.019445963203907013,0.5705980658531189,0.005240225698798895,0.007231779396533966,0.005915788002312183]","[-0.40552249550819397,-0.06413158774375916,-0.10275398939847946,0.22758491337299347,-0.05111987143754959,0.021670974791049957,-0.35669565200805664,-7.011112757027149e-05,-0.036789290606975555,0.32226696610450745,-0.18229812383651733,-0.03108150139451027,-0.06888676434755325,-0.04938032478094101,-0.210235595703125,0.2148718237876892,0.2327275276184082,-0.09266997873783112,0.5911100506782532,-0.0784890279173851,-0.19499903917312622,0.0897718146443367,0.2742202877998352,-0.271072119474411,-0.061502233147621155,0.6086797118186951,0.025376075878739357,-0.09518174827098846,0.11571502685546875]","[0.23515109717845917,0.17421039938926697,-0.24462035298347473,-1.441037654876709,1.472177267074585,-0.11668780446052551,-0.19523459672927856,-0.09147895872592926,-0.1442105919122696,-1.0729844570159912,0.4707544147968292,-0.14129598438739777,-0.061385709792375565,0.6709072589874268,-0.5025558471679688,0.15521809458732605,0.1367187201976776,-0.20973928272724152,-0.16569121181964874,-0.17960411310195923,-2.9916374683380127,1.1948292255401611,0.24913153052330017,-0.5476589202880859,-0.24059143662452698,-0.128902867436409,0.10971813648939133,-1.167181372642517,1.6489322185516357]",0.011085256934165955,0.06199503317475319,0.01998520828783512,0.08545318990945816,0.09673014283180237,4.836507141590118,0,0,0,0.4993438124656677,0.4889831840991974,0.9937571287155151,0.9496855735778809,0.963758111000061,0.945458173751831,-0.004478734917938709,-0.0,-0.0
259,5.18,259,"[-0.29195865988731384,-0.06301525235176086,-0.054078880697488785,0.18665584921836853,-0.20785917341709137,0.05996162071824074,-0.2713208496570587,0.06418905407190323,-0.071403369307518,0.24023467302322388,-0.027117086574435234,-0.16836625337600708,-0.04174542427062988,-0.016465209424495697,-0.1552152782678604,0.15937277674674988,0.2262466549873352,0.0013703159056603909,0.5482932329177856,-0.007078526541590691,0.007845728658139706,-0.006336732767522335,0.24297215044498444,-0.27047207951545715,-0.019407130777835846,0.5717835426330566,0.005732857622206211,0.010088191367685795,0.005504104308784008]","[-0.39258626103401184,-0.07468622177839279,-0.10189526528120041,0.20488382875919342,-0.03889186307787895,0.027088191360235214,-0.3492884635925293,-0.013486905954778194,-0.0502895712852478,0.313496857881546,-0.18628592789173126,-0.03340555727481842,-0.07129720598459244,-0.05406602472066879,-0.2288094162940979,0.22028544545173645,0.2326485961675644,-0.09470526874065399,0.5901535749435425,-0.08244592696428299,-0.20328064262866974,0.09034506231546402,0.26772233843803406,-0.2670409679412842,-0.05417962744832039,0.6039102673530579,0.03010779619216919,-0.0916401743888855,0.11649486422538757]","[0.21927376091480255,0.12705232203006744,-0.23098337650299072,-1.469011664390564,1.4876296520233154,-0.06745833158493042,-0.15259823203086853,-0.1123533695936203,-0.15065811574459076,-1.098649263381958,0.4662333130836487,-0.1292586326599121,-0.055111054331064224,0.5793312788009644,-0.48145702481269836,0.16889995336532593,0.1336348056793213,-0.22017045319080353,-0.14241518080234528,-0.19070373475551605,-3.080505132675171,1.226084589958191,0.23084896802902222,-0.5078679919242859,-0.2151585817337036,-0.11137504875659943,0.11104308813810349,-1.1448822021484375,1.6649450063705444]",0.011417621746659279,0.06508894264698029,0.018494753167033195,0.08613137155771255,0.09719961881637573,4.859980940818787,0,0,0,0.4993320405483246,0.4875830411911011,0.9946563243865967,0.9476693272590637,0.9757048487663269,0.9581923484802246,-0.003156858030706644,-0.0,-0.0
260,5.2,260,"[-0.2820521593093872,-0.05993150547146797,-0.056621428579092026,0.153831347823143,-0.2036588042974472,0.06039983779191971,-0.2671944499015808,0.06248076260089874,-0.07594666630029678,0.2421700805425644,-0.0397232249379158,-0.15907536447048187,-0.038712821900844574,-0.014782284386456013,-0.16756077110767365,0.16495828330516815,0.22518675029277802,-0.00023291556863114238,0.5506865382194519,-0.005716336891055107,0.008588723838329315,-0.006971215363591909,0.23945869505405426,-0.2683367133140564,-0.019302189350128174,0.5729478001594543,0.00615732092410326,0.012698019854724407,0.005115094594657421]","[-0.38123607635498047,-0.08524574339389801,-0.09896575659513474,0.18475310504436493,-0.02959156222641468,0.033035118132829666,-0.3415968418121338,-0.027162615209817886,-0.05935632437467575,0.30415070056915283,-0.19714543223381042,-0.030781418085098267,-0.07146315276622772,-0.05782894417643547,-0.24414105713367462,0.2252003252506256,0.2313803881406784,-0.09759174287319183,0.5910632014274597,-0.08685868233442307,-0.21095043420791626,0.09126755595207214,0.259856253862381,-0.2642527222633362,-0.04786508530378342,0.6016463041305542,0.033406369388103485,-0.08934704959392548,0.11705371737480164]","[0.199353888630867,0.09094985574483871,-0.23206603527069092,-1.4863895177841187,1.501099944114685,-0.02375665307044983,-0.1086556538939476,-0.11816419661045074,-0.1614024043083191,-1.1216322183609009,0.4647945463657379,-0.12139640003442764,-0.050083745270967484,0.4886512756347656,-0.4779856503009796,0.17293545603752136,0.1340862214565277,-0.2248496562242508,-0.12819619476795197,-0.20462697744369507,-3.1441450119018555,1.253543734550476,0.2147383689880371,-0.4837208390235901,-0.19534732401371002,-0.10310418903827667,0.10946012288331985,-1.1459048986434937,1.6720058917999268]",0.012150847353041172,0.06654830276966095,0.017466425895690918,0.08740035444498062,0.09764014184474945,4.8820070922374725,0,0,0,0.49925413727760315,0.4867446720600128,0.9951720237731934,0.9442929029464722,0.9852988719940186,0.9734065532684326,-0.0021622476633638144,-0.0,-0.0
261,5.22,261,"[-0.27277714014053345,-0.05698491260409355,-0.05699562653899193,0.12652382254600525,-0.19749613106250763,0.06075042113661766,-0.26372429728507996,0.06009148061275482,-0.07977788150310516,0.2431773692369461,-0.052197400480508804,-0.14812326431274414,-0.035497814416885376,-0.013544175773859024,-0.17866332828998566,0.16999250650405884,0.22416113317012787,-0.0017100548138841987,0.5528879761695862,-0.004499667324125767,0.009208190254867077,-0.007514802273362875,0.23586314916610718,-0.2661117911338806,-0.019134612753987312,0.5742484331130981,0.006410454399883747,0.01510096900165081,0.004670880734920502]","[-0.37299251556396484,-0.0917610451579094,-0.09751224517822266,0.16769438982009888,-0.02181682549417019,0.038951873779296875,-0.3374967873096466,-0.0361960232257843,-0.06245208531618118,0.2972323000431061,-0.2010788917541504,-0.02007373236119747,-0.06981973350048065,-0.05588802695274353,-0.25716903805732727,0.2289808690547943,0.2274232804775238,-0.10149818658828735,0.5949925780296326,-0.09171178191900253,-0.21683871746063232,0.09244085848331451,0.25183743238449097,-0.2629244923591614,-0.04259491339325905,0.6027480959892273,0.03524075075984001,-0.08758161962032318,0.11725955456495285]","[0.20466947555541992,0.0708961933851242,-0.23523268103599548,-1.4951064586639404,1.5016361474990845,0.014409966766834259,-0.0947684571146965,-0.11557383835315704,-0.17719361186027527,-1.1313008069992065,0.4815417230129242,-0.12067852169275284,-0.04479675367474556,0.41375818848609924,-0.4856583774089813,0.17296813428401947,0.15093208849430084,-0.2289142906665802,-0.12720264494419098,-0.2184680700302124,-3.1906917095184326,1.2816578149795532,0.1867821365594864,-0.4659491777420044,-0.1769355982542038,-0.10707618296146393,0.1048007681965828,-1.1593585014343262,1.6721196174621582]",0.013041332364082336,0.06598057597875595,0.016773344948887825,0.0884423479437828,0.09804011136293411,4.902005568146706,0,0,0,0.4991418719291687,0.4866792857646942,0.9953597784042358,0.9411640167236328,0.9916234612464905,0.989396870136261,-0.0013597322395071387,-0.0,-0.0
262,5.24,262,"[-0.26460543274879456,-0.05500366538763046,-0.05511104688048363,0.10368776321411133,-0.1908683180809021,0.060197409242391586,-0.26120683550834656,0.05693739652633667,-0.08298768103122711,0.2432919144630432,-0.06396190077066422,-0.13616786897182465,-0.032448187470436096,-0.012703197076916695,-0.18868418037891388,0.17444013059139252,0.22305454313755035,-0.0030501773580908775,0.5550182461738586,-0.0034571404103189707,0.009746367111802101,-0.00797939021140337,0.2323731929063797,-0.26387107372283936,-0.01891358382999897,0.5755398273468018,0.006586050149053335,0.017206162214279175,0.004257635213434696]","[-0.36602896451950073,-0.09591332823038101,-0.09750635921955109,0.15306590497493744,-0.014728528447449207,0.04440057650208473,-0.3348062038421631,-0.04196638986468315,-0.06461843848228455,0.2923341989517212,-0.19805026054382324,-0.011226163245737553,-0.06708627939224243,-0.051315490156412125,-0.2666885256767273,0.23284384608268738,0.22304914891719818,-0.10605037212371826,0.5976214408874512,-0.09648711234331131,-0.2212410569190979,0.0935521125793457,0.2450176477432251,-0.2618388533592224,-0.038112327456474304,0.6036842465400696,0.035639017820358276,-0.08561796694993973,0.1175016239285469]","[0.22069482505321503,0.07128787040710449,-0.2135595679283142,-1.4915831089019775,1.4788693189620972,0.04746759682893753,-0.12126468867063522,-0.13234423100948334,-0.18704445660114288,-1.155580759048462,0.4447835087776184,-0.11906053870916367,-0.03658374026417732,0.35812583565711975,-0.4977814853191376,0.1759718507528305,0.17754730582237244,-0.2222529798746109,-0.1358523815870285,-0.22874532639980316,-3.228015661239624,1.3030654191970825,0.14596053957939148,-0.45642954111099243,-0.16851145029067993,-0.12974095344543457,0.0977431908249855,-1.1566061973571777,1.6825995445251465]",0.013957944698631763,0.06401298940181732,0.016314595937728882,0.08883895725011826,0.09812168031930923,4.906084015965462,0,0,0,0.49901282787323,0.4872644245624542,0.995386004447937,0.9395627379417419,0.9950547218322754,0.9912018775939941,-0.0013985722325742245,-0.0,-0.0
263,5.26,263,"[-0.25780993700027466,-0.05436818674206734,-0.051308535039424896,0.08465192466974258,-0.18355309963226318,0.059859152883291245,-0.2593388259410858,0.05275946110486984,-0.0855044573545456,0.24243856966495514,-0.07424943894147873,-0.12344365566968918,-0.02965552546083927,-0.012691004201769829,-0.1975812166929245,0.17829099297523499,0.22212840616703033,-0.004253052175045013,0.5571874976158142,-0.0024472244549542665,0.01005240436643362,-0.008341580629348755,0.22885994613170624,-0.2613619565963745,-0.01873147301375866,0.5770869255065918,0.006743380334228277,0.01905974932014942,0.003783569438382983]","[-0.36040034890174866,-0.09941904991865158,-0.09747185558080673,0.14098215103149414,-0.008397395722568035,0.0493413507938385,-0.3325462341308594,-0.04683886468410492,-0.06631528586149216,0.28792381286621094,-0.1932508647441864,-0.0036873582284897566,-0.06327178329229355,-0.0469384640455246,-0.2738550305366516,0.23779746890068054,0.21956823766231537,-0.11023752391338348,0.59795081615448,-0.10113954544067383,-0.2247600108385086,0.09453702718019485,0.23941673338413239,-0.2602953016757965,-0.03451090306043625,0.6044195890426636,0.034804705530405045,-0.08368565887212753,0.11802101880311966]","[0.23794381320476532,0.0551101416349411,-0.19179144501686096,-1.4820095300674438,1.4589135646820068,0.0745527371764183,-0.13576215505599976,-0.16742254793643951,-0.17442139983177185,-1.1978540420532227,0.4233802258968353,-0.10783331841230392,-0.03846580162644386,0.28677478432655334,-0.5193794965744019,0.17755073308944702,0.1981423795223236,-0.21690049767494202,-0.14365287125110626,-0.23953282833099365,-3.242670774459839,1.3195664882659912,0.11045576632022858,-0.4510968327522278,-0.17046400904655457,-0.13344044983386993,0.08928173035383224,-1.1384741067886353,1.6940525770187378]",0.01481033768504858,0.061410315334796906,0.01609002985060215,0.08897595852613449,0.09818097203969955,4.909048601984978,0,0,0,0.4988791346549988,0.48818108439445496,0.9953325390815735,0.9386488199234009,0.9971802234649658,0.9923014640808105,-0.0014746405649930239,-0.0,-0.0
264,5.28,264,"[-0.2524367570877075,-0.055200934410095215,-0.04663238301873207,0.06862236559391022,-0.1762409210205078,0.059477634727954865,-0.25836750864982605,0.0477372370660305,-0.08737120032310486,0.24074970185756683,-0.08204581588506699,-0.11131370812654495,-0.027023926377296448,-0.013355660252273083,-0.20525875687599182,0.1815536767244339,0.2213030457496643,-0.0052812653593719006,0.5593107342720032,-0.0015560461906716228,0.010279249399900436,-0.008632412180304527,0.225417360663414,-0.2586991488933563,-0.018505491316318512,0.5786436796188354,0.006881810259073973,0.020675022155046463,0.0033405970316380262]","[-0.35643622279167175,-0.10242216289043427,-0.09716174751520157,0.13180191814899445,-0.0031284859869629145,0.05378375202417374,-0.33032047748565674,-0.05088115483522415,-0.06731010973453522,0.2829683721065521,-0.18852883577346802,0.0040799155831336975,-0.058704424649477005,-0.043168261647224426,-0.27968448400497437,0.2438153326511383,0.21710051596164703,-0.11354313790798187,0.5970091223716736,-0.10620192438364029,-0.2271895557641983,0.09538815170526505,0.23471657931804657,-0.2582921087741852,-0.03184111788868904,0.6060921549797058,0.03304561972618103,-0.08168738335371017,0.11857445538043976]","[0.2535240054130554,0.02728290855884552,-0.17475372552871704,-1.4633762836456299,1.4596868753433228,0.09378155320882797,-0.1440526247024536,-0.19864238798618317,-0.16136865317821503,-1.2461028099060059,0.42336520552635193,-0.10347633063793182,-0.04241058602929115,0.22137334942817688,-0.5372811555862427,0.17193540930747986,0.21067403256893158,-0.21349941194057465,-0.15441139042377472,-0.2547018229961395,-3.2332377433776855,1.328974723815918,0.08293582499027252,-0.44741690158843994,-0.17282435297966003,-0.13119076192378998,0.0804494246840477,-1.11481511592865,1.6962586641311646]",0.015519768930971622,0.058833129703998566,0.01604144088923931,0.0890793725848198,0.0982372984290123,4.911864921450615,0,0,0,0.4987594187259674,0.4890974164009094,0.9952327013015747,0.9379091858863831,0.9981145858764648,0.9939859509468079,-0.001234664348885417,-0.0,-0.0
265,5.3,265,"[-0.24813911318778992,-0.056886691600084305,-0.04126710817217827,0.05543633550405502,-0.16976593434810638,0.05958913639187813,-0.25791284441947937,0.04219400882720947,-0.08864013105630875,0.2384190559387207,-0.08694939315319061,-0.10024133324623108,-0.024340815842151642,-0.014574868604540825,-0.21157722175121307,0.18426862359046936,0.220677450299263,-0.006129457149654627,0.5613986849784851,-0.000708230712916702,0.010220924392342567,-0.008807427249848843,0.22194023430347443,-0.2558230757713318,-0.01824934594333172,0.5802674889564514,0.007013085298240185,0.02193489857017994,0.0028745217714458704]","[-0.35391056537628174,-0.1047603115439415,-0.09681621938943863,0.1256464272737503,0.000869779207278043,0.05773934721946716,-0.327484667301178,-0.05386187881231308,-0.06799006462097168,0.2768017649650574,-0.18410524725914001,0.01141911931335926,-0.05362710729241371,-0.039810240268707275,-0.2842734456062317,0.25040650367736816,0.2155258059501648,-0.11600389331579208,0.595517098903656,-0.11192801594734192,-0.22824792563915253,0.09607136249542236,0.23081794381141663,-0.25609704852104187,-0.030118048191070557,0.6088349223136902,0.0305043775588274,-0.07940816134214401,0.11887921392917633]","[0.2758534252643585,-0.004232175648212433,-0.15842364728450775,-1.434252142906189,1.482965350151062,0.10413403064012527,-0.15332677960395813,-0.2243817001581192,-0.1494373232126236,-1.2968789339065552,0.4377208352088928,-0.1078888550400734,-0.04414855316281319,0.17523154616355896,-0.5500150322914124,0.16290698945522308,0.22050759196281433,-0.21220804750919342,-0.16868220269680023,-0.2717708945274353,-3.2070159912109375,1.3308734893798828,0.05975243076682091,-0.44219592213630676,-0.1756247878074646,-0.12947261333465576,0.07038368284702301,-1.0860928297042847,1.6876459121704102]",0.0161067396402359,0.056335143744945526,0.016094287857413292,0.08925263583660126,0.09825790673494339,4.9128953367471695,0,0,0,0.49865609407424927,0.48996227979660034,0.995123028755188,0.9372608661651611,0.9982902407646179,0.9948216676712036,-0.001218670280650258,-0.0,-0.0
266,5.32,266,"[-0.24475298821926117,-0.05931909382343292,-0.035942938178777695,0.04460366070270538,-0.16423331201076508,0.059862833470106125,-0.2580753564834595,0.03636196628212929,-0.08928263187408447,0.23575875163078308,-0.0887480303645134,-0.09087681025266647,-0.02161593548953533,-0.016084931790828705,-0.21652935445308685,0.1865357905626297,0.2201719731092453,-0.006796632427722216,0.5632867813110352,3.382751310709864e-05,0.01008547842502594,-0.008920353837311268,0.21853750944137573,-0.2529107332229614,-0.01788594387471676,0.5816828012466431,0.007132329978048801,0.02296137996017933,0.0024632313288748264]","[-0.35231950879096985,-0.10639819502830505,-0.09648401290178299,0.12225955724716187,0.0035755769349634647,0.06125973165035248,-0.3234982490539551,-0.05576926842331886,-0.06861528754234314,0.26895374059677124,-0.1793348342180252,0.017438989132642746,-0.04812532663345337,-0.036770064383745193,-0.28745236992836,0.2571151554584503,0.21473558247089386,-0.11777129769325256,0.5937919020652771,-0.11824141442775726,-0.22805176675319672,0.09653009474277496,0.22764429450035095,-0.2539159953594208,-0.02939666248857975,0.612241804599762,0.027262559160590172,-0.07679586112499237,0.11879599839448929]","[0.3002423644065857,-0.037159264087677,-0.14266905188560486,-1.4012176990509033,1.5248345136642456,0.10683050751686096,-0.15891465544700623,-0.2439011186361313,-0.13700948655605316,-1.351898431777954,0.45863959193229675,-0.11744619160890579,-0.043289247900247574,0.14724814891815186,-0.5585796236991882,0.15242715179920197,0.2285984307527542,-0.21134121716022491,-0.1838361769914627,-0.28916046023368835,-3.1757376194000244,1.3267102241516113,0.040285978466272354,-0.43375250697135925,-0.17937228083610535,-0.1287527233362198,0.05916565656661987,-1.0540046691894531,1.6714075803756714]",0.016583817079663277,0.05399026721715927,0.01622796803712845,0.08949670195579529,0.0982498750090599,4.912493750452995,0,0,0,0.49857041239738464,0.4907510280609131,0.9950138330459595,0.9367266893386841,0.998071014881134,0.9946955442428589,-0.001334644271992147,-0.0,-0.0
267,5.34,267,"[-0.2418520301580429,-0.0618487149477005,-0.03069758228957653,0.03593183308839798,-0.16057981550693512,0.060775529593229294,-0.25837719440460205,0.030695494264364243,-0.08959243446588516,0.23294764757156372,-0.08830243349075317,-0.0827094241976738,-0.018797175958752632,-0.017662953585386276,-0.22027070820331573,0.18846486508846283,0.21984224021434784,-0.007313855458050966,0.5650931596755981,0.0007841879269108176,0.009616083465516567,-0.008918595500290394,0.21516960859298706,-0.2498854398727417,-0.017472533509135246,0.5830472111701965,0.007289725821465254,0.02360815741121769,0.002053774893283844]","[-0.3512462377548218,-0.107420913875103,-0.09609395265579224,0.12121585756540298,0.005130460485816002,0.06443898379802704,-0.31816431879997253,-0.05678782984614372,-0.06923501938581467,0.2593050003051758,-0.17362643778324127,0.021937387064099312,-0.04229499399662018,-0.033986397087574005,-0.28914669156074524,0.2636153995990753,0.21461443603038788,-0.11900047957897186,0.5919526815414429,-0.1249314695596695,-0.2269703596830368,0.09675617516040802,0.2250935584306717,-0.25192689895629883,-0.029651956632733345,0.6157963871955872,0.023453688248991966,-0.07396148145198822,0.11824856698513031]","[0.3253325819969177,-0.06975872814655304,-0.12854744493961334,-1.366241216659546,1.5766104459762573,0.10361336916685104,-0.1618993878364563,-0.2555912435054779,-0.124698705971241,-1.4060114622116089,0.48074087500572205,-0.12803789973258972,-0.04058564826846123,0.1332153081893921,-0.5646881461143494,0.14252528548240662,0.2358260601758957,-0.2107594907283783,-0.19800443947315216,-0.30596494674682617,-3.147005319595337,1.3192014694213867,0.025839190930128098,-0.4237475097179413,-0.1836540400981903,-0.12817299365997314,0.04746990650892258,-1.0216639041900635,1.6475481986999512]",0.01702229492366314,0.051708851009607315,0.01644807867705822,0.0898737832903862,0.09823311865329742,4.911655932664871,0,0,0,0.4984917938709259,0.49149999022483826,0.9949010014533997,0.9361606240272522,0.9977201819419861,0.9942291378974915,-0.0013468797551468015,-0.0,-0.0
